full_name;age;league;season;position;Current Club;nationality;appearances_overall;goals_overall;goals_home;goals_away;assists_overall;assists_home;assists_away;yellow_cards_overall;red_cards_overall
Pablo José Rojas Cardales;30;Categoria Primera A;2018;Forward;Jaguares de Córdoba;Colombia;33;3;1;2;2;1;1;6;0
Pablo Lima Gualco;32;Categoria Primera A;2018;Midfielder;La Equidad;Uruguay;19;0;0;0;0;0;0;3;0
Pablo Sabbag;25;Categoria Primera A;2018;Forward;Deportivo Cali;Colombia;13;2;1;1;0;0;0;2;0
Pedro Camilo Franco Ulloa;31;Categoria Primera A;2018;Defender;América de Cali;Colombia;17;0;0;0;1;1;0;3;0
Pier Luigi Grazziani Serrano;28;Categoria Primera A;2018;Goalkeeper;Alianza Petrolera;Colombia;8;0;0;0;0;0;0;3;0
Rafael Alberto Cervantes Herreira;24;Categoria Primera A;2018;Forward;Leones;Colombia;0;0;0;0;0;0;0;0;0
Rafael Carrascal;29;Categoria Primera A;2018;Midfielder;Deportes Tolima;Colombia;39;3;0;3;0;0;0;12;1
Rafael Enrique Pérez Almeida;32;Categoria Primera A;2018;Defender;Junior;Colombia;30;0;0;0;0;0;0;8;0
Rafael Fernando Robayo Marroquín;38;Categoria Primera A;2018;Midfielder;Deportes Tolima;Colombia;45;2;2;0;1;0;1;4;1
Rafael Guillermo Bustamante Cantillo;22;Categoria Primera A;2018;Midfielder;Deportivo Cali;Colombia;0;0;0;0;0;0;0;0;0
Rafael Marcelo Delgado;32;Categoria Primera A;2018;Defender;Atlético Nacional;Argentina;11;0;0;0;0;0;0;1;0
Rafael Ortega;20;Categoria Primera A;2018;Defender;Deportivo Cali;Colombia;1;0;0;0;0;0;0;0;0
Rafhael Lucas Oliveira da Silva;29;Categoria Primera A;2018;Forward;Jaguares de Córdoba;Brazil;13;5;2;3;1;1;0;4;1
Ramiro Ezequiel Fergonzi;33;Categoria Primera A;2018;Forward;Patriotas Boyacá;Argentina;17;2;1;1;1;1;0;0;0
Ramón André Córdoba Mena;32;Categoria Primera A;2018;Defender;Jaguares de Córdoba;Colombia;25;0;0;0;0;0;0;15;2
Raúl Alberto Loaiza Morelos;28;Categoria Primera A;2018;Midfielder;Atlético Nacional;Colombia;14;0;0;0;0;0;0;3;0
Ray Andrés Vanegas Zúñiga;29;Categoria Primera A;2018;Forward;Once Caldas;Colombia;24;4;3;1;2;2;0;5;1
Reinaldo Lenis Montes;30;Categoria Primera A;2018;Forward;Atlético Nacional;Colombia;18;1;0;1;3;0;3;2;0
Ricardo Antonio Jérez Figueroa;36;Categoria Primera A;2018;Goalkeeper;Alianza Petrolera;Guatemala;32;0;0;0;0;0;0;6;0
Ricardo Delgado Araújo;28;Categoria Primera A;2018;Midfielder;Deportivo Pasto;Colombia;9;0;0;0;0;0;0;1;0
Ricardo Michel Vázquez Gallien;32;Categoria Primera A;2018;Forward;Boyacá Chicó;Mexico;6;0;0;0;0;0;0;0;0
Rivaldo Antonio Correa Barbosa;23;Categoria Primera A;2018;Forward;Independiente Medellín;Colombia;9;0;0;0;0;0;0;3;0
Roberto Andrés Ovelar Maldonado;36;Categoria Primera A;2018;Forward;Millonarios;Paraguay;26;2;1;1;0;0;0;3;0
Robin Ariel Ramírez González;32;Categoria Primera A;2018;Forward;Deportes Tolima;Paraguay;23;1;0;1;0;0;0;1;0
Robinson Aponzá Carabalí;33;Categoria Primera A;2018;Midfielder;Jaguares de Córdoba;Colombia;4;0;0;0;0;0;0;0;0
Robinson Zapata Montaño;43;Categoria Primera A;2018;Goalkeeper;Santa Fe;Colombia;18;0;0;0;1;0;1;0;0
Rodin Jair Quiñónes Rentería;27;Categoria Primera A;2018;Defender;Independiente Medellín;Colombia;10;1;1;0;1;1;0;2;0
Roger Felipe Lemus Acevedo;30;Categoria Primera A;2018;Midfielder;Leones;Colombia;29;2;0;2;1;0;1;0;0
Róger Mauricio Torres Hoya;31;Categoria Primera A;2018;Midfielder;Alianza Petrolera;Colombia;31;3;1;2;4;3;1;5;1
Rogerio Andrés Caicedo Vásquez;28;Categoria Primera A;2018;Goalkeeper;Boyacá Chicó;Colombia;10;0;0;0;0;0;0;3;0
Ronald Rengifo Abadía;31;Categoria Primera A;2018;Forward;Boyacá Chicó;Colombia;0;0;0;0;0;0;0;0;0
Roque Alberto Cardozo Suarez;35;Categoria Primera A;2018;Goalkeeper;Rionegro Águilas;Paraguay;12;0;0;0;0;0;0;0;0
Roque Alfredo Caballero Marecos;32;Categoria Primera A;2018;Forward;Rionegro Águilas;Paraguay;10;2;1;1;2;1;1;1;0
Rúben Daniel Bentancourt Morales;29;Categoria Primera A;2018;Forward;Santa Fe;Uruguay;15;1;0;1;0;0;0;2;0
Rubén Leonardo Pico Carvajal;30;Categoria Primera A;2018;Midfielder;Junior;Colombia;30;0;0;0;2;2;0;6;0
Samuel Catalino Cáceres Arza;33;Categoria Primera A;2018;Defender;Deportivo Pasto;Paraguay;1;0;0;0;0;0;0;1;0
Santiago Gómez Realpe;24;Categoria Primera A;2018;Midfielder;Deportivo Pasto;Colombia;0;0;0;0;0;0;0;0;0
Santiago Jiménez Mejía;24;Categoria Primera A;2018;Defender;Envigado;Colombia;1;0;0;0;0;0;0;0;0
Santiago Londoño;27;Categoria Primera A;2018;Goalkeeper;Envigado;Colombia;26;0;0;0;1;0;1;2;0
Santiago Montoya Muñoz;30;Categoria Primera A;2018;Midfielder;Millonarios;Colombia;9;0;0;0;0;0;0;1;0
Santiago Múñoz;23;Categoria Primera A;2018;Forward;Leones;Colombia;1;0;0;0;0;0;0;0;0
Santiago Noreña Galeano;24;Categoria Primera A;2018;Defender;Envigado;Colombia;10;0;0;0;0;0;0;4;0
Santiago Roa Reyes;27;Categoria Primera A;2018;Defender;Patriotas Boyacá;Colombia;33;0;0;0;1;0;1;11;1
Santiago Ruiz Rojas;25;Categoria Primera A;2018;Defender;Envigado;Colombia;16;0;0;0;1;0;1;3;0
Sebastián Arango Mercado;26;Categoria Primera A;2018;Goalkeeper;Boyacá Chicó;Colombia;3;0;0;0;0;0;0;0;0
Sebastián Enrique Salazar Beltrán;26;Categoria Primera A;2018;Midfielder;Santa Fe;Colombia;24;1;1;0;0;0;0;8;0
Sebastián Felipe Guzmán Mendoza;25;Categoria Primera A;2018;Midfielder;Once Caldas;Colombia;8;0;0;0;1;0;1;0;0
Sebastián Gómez;26;Categoria Primera A;2018;Forward;Leones;Colombia;38;7;4;3;1;1;0;7;0
Sebastián Hernández Mejía;35;Categoria Primera A;2018;Forward;Junior;Colombia;31;1;0;1;4;3;1;4;0
Sebastián Macías Correa;26;Categoria Primera A;2018;Midfielder;Independiente Medellín;Colombia;19;0;0;0;2;2;0;5;0
Sebastián Valenzuela;23;Categoria Primera A;2018;Forward;Deportivo Pasto;Colombia;0;0;0;0;0;0;0;0;0
Sebastián Viera;39;Categoria Primera A;2018;Goalkeeper;Junior;Uruguay;35;1;1;0;0;0;0;3;1
Sebastián Villa Cano;26;Categoria Primera A;2018;Forward;Deportes Tolima;Colombia;25;5;2;3;6;4;2;4;0
Sérgio Andrés Avellaneda Morales;32;Categoria Primera A;2018;Goalkeeper;Boyacá Chicó;Colombia;14;0;0;0;0;0;0;1;0
Sergio Daniel López;33;Categoria Primera A;2018;Midfielder;Once Caldas;Argentina;17;2;2;0;0;0;0;7;0
Sergio Esteban Romero Méndez;33;Categoria Primera A;2018;Forward;Atlético Bucaramanga;Colombia;23;3;2;1;1;0;1;1;0
Sergio Felipe Román Palacios;27;Categoria Primera A;2018;Goalkeeper;Once Caldas;Colombia;4;0;0;0;0;0;0;0;0
Sergio Mosquera;28;Categoria Primera A;2018;Defender;Deportes Tolima;Colombia;15;0;0;0;1;0;1;1;0
Sergio Rafael Pabón Barros;26;Categoria Primera A;2018;Goalkeeper;Junior;Colombia;0;0;0;0;0;0;0;0;0
Sherman Andrés Cárdenas Estupiñán;33;Categoria Primera A;2018;Midfielder;Atlético Bucaramanga;Colombia;38;7;6;1;12;5;7;4;0
Stalin Motta Vaquiro;38;Categoria Primera A;2018;Midfielder;La Equidad;Colombia;36;3;2;1;3;1;2;13;1
Stiven Rentería Mejía;24;Categoria Primera A;2018;Forward;Deportivo Cali;Colombia;4;0;0;0;0;0;0;1;0
Stiven Vega Londoño;24;Categoria Primera A;2018;Defender;Millonarios;Colombia;6;0;0;0;0;0;0;3;0
Stiwart Alejando Acuña López;23;Categoria Primera A;2018;Forward;Junior;Colombia;1;0;0;0;0;0;0;0;0
Teófilo Antonio Gutiérrez Roncancio;37;Categoria Primera A;2018;Forward;Junior;Colombia;31;10;8;2;7;4;3;10;1
Tomás Maya Giraldo;26;Categoria Primera A;2018;Defender;Atlético Huila;Colombia;13;0;0;0;0;0;0;3;0
Uvaldo Luna Martínez;28;Categoria Primera A;2018;Midfielder;Once Caldas;Mexico;12;0;0;0;1;0;1;2;0
Víctor Alfonso Castillo Ocoró;35;Categoria Primera A;2018;Midfielder;Atlético Bucaramanga;Colombia;9;0;0;0;0;0;0;5;0
Víctor Andrés Cabezas Vergel;24;Categoria Primera A;2018;Goalkeeper;Deportivo Pasto;Colombia;7;0;0;0;0;0;0;1;0
Víctor Andrés Córdoba Córdoba;34;Categoria Primera A;2018;Midfielder;Leones;Colombia;7;0;0;0;0;0;0;2;0
Víctor Cantillo;30;Categoria Primera A;2018;Midfielder;Junior;Colombia;24;1;0;1;2;1;1;4;1
Víctor Hugo Giraldo López;36;Categoria Primera A;2018;Defender;Santa Fe;Colombia;21;0;0;0;0;0;0;7;0
Victor Manuel Arzaryus Vasquez;30;Categoria Primera A;2018;Forward;Boyacá Chicó;Colombia;2;0;0;0;0;0;0;0;0
Víctor Marcelino Aquino Romero;36;Categoria Primera A;2018;Forward;Deportivo Pasto;Paraguay;10;1;0;1;0;0;0;1;0
Vladimir Javier Hernández Rivero;33;Categoria Primera A;2018;Midfielder;Atlético Nacional;Colombia;34;5;4;1;2;1;1;6;1
Walmer Pacheco Mejía;27;Categoria Primera A;2018;Defender;La Equidad;Colombia;37;0;0;0;2;0;2;7;1
Walter Restrepo;34;Categoria Primera A;2018;Midfielder;Deportes Tolima;Colombia;0;0;0;0;0;0;0;0;0
Wílder Mosquera Romaña;37;Categoria Primera A;2018;Goalkeeper;Jaguares de Córdoba;Colombia;23;0;0;0;0;0;0;3;0
Wilfrido De La Rosa Mendoza;29;Categoria Primera A;2018;Forward;Envigado;Colombia;31;9;4;5;3;0;3;3;0
Willer Emilio Ditta Pérez;25;Categoria Primera A;2018;Defender;Junior;Colombia;9;0;0;0;0;0;0;0;0
William David Cuesta Mosquera;29;Categoria Primera A;2018;Goalkeeper;Deportes Tolima;Colombia;1;0;0;0;0;0;0;0;0
William José Tesillo Gutiérrez;32;Categoria Primera A;2018;Defender;Santa Fe;Colombia;13;0;0;0;1;1;0;6;1
William Omar Duarte Figueroa;27;Categoria Primera A;2018;Forward;Atlético Nacional;Colombia;33;10;8;2;1;1;0;2;1
William Parra Sinisterra;27;Categoria Primera A;2018;Defender;Independiente Medellín;Colombia;24;0;0;0;2;1;1;5;0
Wilmar Alexander Cruz Moreno;29;Categoria Primera A;2018;Forward;Deportivo Pasto;Colombia;17;1;0;1;0;0;0;4;1
Wilmar Jordán Gil;31;Categoria Primera A;2018;Forward;Leones;Colombia;13;3;1;2;2;1;1;0;0
Wílmer Díaz Lucumí;44;Categoria Primera A;2018;Defender;Jaguares de Córdoba;Colombia;20;0;0;0;0;0;0;4;0
Wilson David Morelo López;35;Categoria Primera A;2018;Forward;Santa Fe;Colombia;29;13;9;4;2;2;0;5;2
Wuilker Fariñez Aray;24;Categoria Primera A;2018;Goalkeeper;Millonarios;Venezuela;33;0;0;0;0;0;0;0;0
Yadir Meneses Betancur;22;Categoria Primera A;2018;Midfielder;Envigado;Colombia;1;0;0;0;0;0;0;0;0
Yair Smith Murillo Arboleda;23;Categoria Primera A;2018;Midfielder;Boyacá Chicó;Colombia;0;0;0;0;0;0;0;0;0
Yairo Yesid Moreno Berrío;27;Categoria Primera A;2018;Midfielder;Independiente Medellín;Colombia;17;7;4;3;3;2;1;1;0
Yamilson Alexis Rivera Hurtado;33;Categoria Primera A;2018;Forward;América de Cali;Colombia;8;0;0;0;0;0;0;1;0
Yeferson Andrés Contreras Villamizar;23;Categoria Primera A;2018;Forward;América de Cali;Colombia;2;0;0;0;0;0;0;0;0
Yeiler Andrés Goez;23;Categoria Primera A;2018;Midfielder;Atlético Nacional;Colombia;2;0;0;0;0;0;0;0;0
Yeison Andrés Tolosa Castro;23;Categoria Primera A;2018;Forward;Deportivo Cali;Colombia;1;0;0;0;0;0;0;0;0
Yeison Andrés Zabaleta Orozco;26;Categoria Primera A;2018;Midfielder;Leones;Colombia;26;1;0;1;0;0;0;6;0
Yeison Estiven Guzmán Gómez;24;Categoria Primera A;2018;Forward;Envigado;Colombia;33;6;5;1;6;4;2;2;0
Yeison Stiven Gordillo Vargas;30;Categoria Primera A;2018;Midfielder;Santa Fe;Colombia;32;0;0;0;2;1;1;18;0
Yerson Candelo;30;Categoria Primera A;2018;Midfielder;Atlético Nacional;Colombia;16;1;0;1;2;2;0;0;0
Yessy Ferley Mena Palacios;33;Categoria Primera A;2018;Forward;Leones;Colombia;12;2;1;1;0;0;0;2;0
Yesus Segundo Cabrera Ramírez;31;Categoria Primera A;2018;Midfielder;América de Cali;Colombia;37;6;4;2;2;2;0;10;0
Yhojan Iván Arenas Valbuena;25;Categoria Primera A;2018;Midfielder;Independiente Medellín;Colombia;2;1;1;0;0;0;0;0;0
Yhorman David Hurtado Torres;25;Categoria Primera A;2018;Midfielder;Alianza Petrolera;Colombia;23;1;1;0;2;2;0;4;0
Yilber Andrés Tobar Sandoval;28;Categoria Primera A;2018;Midfielder;Boyacá Chicó;Colombia;6;0;0;0;0;0;0;0;0
Yílmar Alexis Filigrana Possu;31;Categoria Primera A;2018;Forward;Atlético Bucaramanga;Colombia;14;2;2;0;0;0;0;0;0
Yilson Rosales;21;Categoria Primera A;2018;Defender;Rionegro Águilas;Colombia;0;0;0;0;0;0;0;0;0
Yilton Eduardo Díaz Loboa;30;Categoria Primera A;2018;Midfielder;Rionegro Águilas;Colombia;11;0;0;0;0;0;0;1;0
Yimmi Chará;31;Categoria Primera A;2018;Forward;Junior;Colombia;11;3;0;3;1;0;1;1;0
Yimy Andrés Gómez Palacio;23;Categoria Primera A;2018;Goalkeeper;Independiente Medellín;Colombia;0;0;0;0;0;0;0;0;0
Yohandry José Orozco Cujía;31;Categoria Primera A;2018;Midfielder;Deportes Tolima;Venezuela;42;5;3;2;12;8;4;3;0
Yonatan Yovanny Murillo Alegría;30;Categoria Primera A;2018;Defender;Junior;Colombia;1;0;0;0;1;1;0;0;0
Yonni Fernando Hinestroza Lozano;38;Categoria Primera A;2018;Defender;Once Caldas;Colombia;19;0;0;0;2;2;0;5;0
Yony González;28;Categoria Primera A;2018;Midfielder;Junior;Colombia;31;8;3;5;1;0;1;0;0
Yorley Mena Palacios;31;Categoria Primera A;2018;Forward;Independiente Medellín;Colombia;1;0;0;0;0;0;0;0;0
Yuber Alberto Asprilla Viera;29;Categoria Primera A;2018;Forward;Atlético Bucaramanga;Colombia;10;0;0;0;0;0;0;2;0
Yulián José Anchico Patiño;38;Categoria Primera A;2018;Defender;Independiente Medellín;Colombia;34;1;1;0;2;0;2;7;0
Yuxer Requena;28;Categoria Primera A;2018;Midfielder;Boyacá Chicó;Venezuela;15;0;0;0;0;0;0;0;0
